Unnamed: 0,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,boundary_layer_height,wet_bulb_temperature_2m,total_column_integrated_water_vapour
16,2001-01-01 16:00:00,8.2,31.0,-8.0,4.3,0.0,0.0,0.0,0.0,3.0,1017.8,972.0,94.0,0.0,85.0,90.0,0.13,0.8,1.7,2.3,216.0,221.0,4.6,6.1,0.35,226.0,61.0,165.0,172.0,226.0,502.0,3.2,5.1,11.0,0.36,0.35,0.31,905.0,2.0,7.5
17,2001-01-01 17:00:00,7.3,38.0,-6.0,3.7,0.0,0.0,0.0,0.0,3.0,1018.4,972.4,100.0,0.0,100.0,100.0,0.07,0.6,1.5,3.6,203.0,216.0,3.7,5.5,0.35,116.0,27.0,89.0,130.0,116.0,294.0,3.4,5.1,11.0,0.36,0.35,0.31,190.0,1.9,7.5
18,2001-01-01 18:00:00,6.0,51.0,-3.5,2.1,0.0,0.0,0.0,0.0,3.0,1018.1,971.9,100.0,0.0,90.0,99.0,0.05,0.5,2.5,3.7,209.0,218.0,3.2,4.5,0.35,11.0,0.0,11.0,0.0,11.0,78.0,3.5,5.1,11.0,0.36,0.35,0.31,70.0,1.7,7.3
19,2001-01-01 19:00:00,5.6,43.0,-6.1,2.0,0.0,0.0,0.0,0.0,3.0,1018.6,972.3,99.0,0.0,89.0,98.0,0.02,0.5,1.4,2.3,210.0,221.0,3.0,3.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.1,11.0,0.36,0.35,0.31,25.0,0.8,7.1
20,2001-01-01 20:00:00,5.6,41.0,-6.7,2.2,0.0,0.0,0.0,0.0,3.0,1019.7,973.4,96.0,0.0,71.0,95.0,0.01,0.5,0.9,1.9,221.0,219.0,2.4,2.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.1,10.9,0.36,0.35,0.31,15.0,0.7,6.8
21,2001-01-01 21:00:00,5.4,41.0,-6.9,2.1,0.0,0.0,0.0,0.0,3.0,1020.3,973.9,100.0,0.0,54.0,99.0,0.0,0.5,0.6,1.7,342.0,220.0,1.7,1.9,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.1,10.9,0.36,0.35,0.31,15.0,0.5,6.6
22,2001-01-01 22:00:00,4.8,43.0,-6.6,1.6,0.0,0.0,0.0,0.0,3.0,1020.3,973.8,97.0,0.0,45.0,95.0,0.0,0.5,0.4,0.9,346.0,212.0,1.3,1.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1,10.9,0.36,0.35,0.31,10.0,0.2,6.3
23,2001-01-01 23:00:00,3.7,48.0,-6.3,0.5,0.0,0.0,0.0,0.0,1.0,1020.4,973.7,49.0,0.0,0.0,48.0,0.0,0.4,0.5,0.8,360.0,210.0,1.0,1.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.1,10.9,0.36,0.35,0.31,10.0,-0.4,6.2
24,2001-01-02 00:00:00,2.1,55.0,-6.0,-1.1,0.0,0.0,0.0,0.0,3.0,1020.8,973.9,99.0,0.0,0.0,98.0,0.0,0.3,0.6,0.9,360.0,238.0,1.1,0.8,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.1,10.9,0.36,0.35,0.31,10.0,-1.3,6.2
25,2001-01-02 01:00:00,1.1,60.0,-5.8,-2.2,0.0,0.0,0.0,0.0,3.0,1021.3,974.2,97.0,0.0,0.0,97.0,0.0,0.3,0.8,1.2,360.0,250.0,1.1,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.1,10.9,0.36,0.35,0.31,15.0,-2.0,6.2
26,2001-01-02 02:00:00,0.3,64.0,-5.8,-2.9,0.0,0.0,0.0,0.0,3.0,1021.2,973.9,99.0,0.0,0.0,98.0,0.0,0.2,0.7,1.3,360.0,252.0,1.5,0.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.1,10.9,0.36,0.35,0.31,10.0,-2.5,6.3
27,2001-01-02 03:00:00,-1.2,70.0,-5.9,-4.3,0.0,0.0,0.0,0.0,3.0,1020.8,973.3,100.0,0.0,0.0,100.0,0.0,0.2,0.6,0.8,360.0,256.0,2.0,0.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.1,10.9,0.36,0.35,0.31,15.0,-3.4,6.4
28,2001-01-02 04:00:00,-1.5,72.0,-5.9,-4.6,0.0,0.0,0.0,0.0,3.0,1021.1,973.5,98.0,0.0,0.0,97.0,0.0,0.2,0.6,0.8,360.0,270.0,2.1,0.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.1,10.9,0.36,0.35,0.31,15.0,-3.6,6.5
29,2001-01-02 05:00:00,-1.5,73.0,-5.8,-4.7,0.0,0.0,0.0,0.0,3.0,1020.7,973.2,91.0,0.0,0.0,90.0,0.0,0.1,0.6,0.4,9.0,256.0,2.3,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.1,10.9,0.36,0.35,0.31,15.0,-3.6,6.6
30,2001-01-02 06:00:00,-2.0,74.0,-6.0,-5.3,0.0,0.0,0.0,0.0,2.0,1020.6,973.0,74.0,0.0,14.0,74.0,0.0,0.1,0.9,0.4,6.0,346.0,2.2,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.1,10.9,0.36,0.35,0.31,15.0,-3.9,7.1
31,2001-01-02 07:00:00,-2.3,75.0,-6.1,-5.9,0.0,0.0,0.0,0.0,3.0,1021.1,973.4,94.0,0.0,20.0,93.0,0.0,0.1,1.3,1.6,4.0,14.0,2.3,0.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.1,10.9,0.36,0.35,0.31,20.0,-4.2,7.2
32,2001-01-02 08:00:00,-1.9,72.0,-6.2,-5.4,0.0,0.0,0.0,0.0,2.0,1021.9,974.2,75.0,0.0,40.0,72.0,0.02,0.1,1.1,1.6,10.0,50.0,2.5,0.4,0.35,0.0,0.0,0.0,0.0,0.0,1.0,2.3,5.1,10.9,0.36,0.35,0.31,20.0,-4.0,7.2
33,2001-01-02 09:00:00,-0.3,70.0,-5.1,-3.9,0.0,0.0,0.0,0.0,2.0,1022.6,975.2,70.0,0.0,38.0,68.0,0.02,0.2,1.6,1.6,7.0,47.0,3.1,0.4,0.35,54.0,17.0,37.0,126.0,54.0,152.0,2.2,5.1,10.9,0.36,0.35,0.31,25.0,-2.6,7.3
34,2001-01-02 10:00:00,3.5,67.0,-2.1,0.6,0.0,0.0,0.0,0.0,2.0,1023.5,976.7,75.0,0.0,30.0,73.0,0.07,0.3,1.0,1.4,6.0,39.0,3.2,0.6,0.35,181.0,80.0,101.0,293.0,181.0,387.0,2.2,5.1,10.9,0.36,0.35,0.31,65.0,0.7,7.4
35,2001-01-02 11:00:00,5.7,50.0,-4.1,2.7,0.0,0.0,0.0,0.0,2.0,1024.0,977.5,59.0,0.0,37.0,57.0,0.11,0.5,0.5,0.7,22.0,27.0,3.1,0.9,0.35,264.0,103.0,161.0,254.0,264.0,574.0,2.2,5.1,10.9,0.36,0.35,0.31,205.0,1.4,7.6
36,2001-01-02 12:00:00,7.0,42.0,-5.2,4.1,0.0,0.0,0.0,0.0,2.0,1023.7,977.4,59.0,0.0,33.0,50.0,0.16,0.6,0.1,0.1,90.0,45.0,3.4,1.4,0.35,375.0,196.0,179.0,396.0,375.0,701.0,2.2,5.1,10.9,0.36,0.35,0.31,480.0,1.9,7.8
37,2001-01-02 13:00:00,8.1,38.0,-5.3,5.2,0.0,0.0,0.0,0.0,2.0,1022.9,976.8,71.0,0.0,29.0,62.0,0.2,0.7,0.3,0.2,180.0,180.0,4.6,3.9,0.35,456.0,253.0,203.0,471.0,456.0,759.0,2.3,5.1,10.9,0.36,0.35,0.31,690.0,2.5,8.0
38,2001-01-02 14:00:00,8.5,37.0,-5.3,5.4,0.0,0.0,0.0,0.0,3.0,1021.8,975.9,95.0,0.0,33.0,92.0,0.2,0.7,0.6,0.7,189.0,196.0,4.7,5.1,0.35,433.0,252.0,181.0,479.0,433.0,745.0,2.6,5.1,10.9,0.35,0.35,0.31,915.0,2.7,8.4
39,2001-01-02 15:00:00,8.7,39.0,-4.6,5.4,0.0,0.0,0.0,0.0,3.0,1021.2,975.3,98.0,0.0,36.0,97.0,0.16,0.7,1.1,1.3,190.0,193.0,3.7,5.9,0.35,335.0,148.0,187.0,318.0,335.0,658.0,2.8,5.0,10.9,0.35,0.35,0.31,995.0,3.0,8.7
40,2001-01-02 16:00:00,8.4,40.0,-4.5,4.7,0.0,0.0,0.0,0.0,3.0,1021.6,975.7,100.0,0.0,13.0,100.0,0.13,0.7,1.9,2.5,198.0,201.0,4.1,5.8,0.35,225.0,69.0,156.0,193.0,225.0,506.0,3.1,5.1,10.9,0.35,0.35,0.31,675.0,2.9,8.9
41,2001-01-02 17:00:00,7.4,44.0,-4.0,3.6,0.0,0.0,0.0,0.0,3.0,1022.3,976.2,100.0,0.0,67.0,100.0,0.08,0.6,2.1,4.7,197.0,201.0,4.3,5.2,0.35,99.0,13.0,86.0,62.0,99.0,298.0,3.3,5.1,10.8,0.35,0.35,0.31,210.0,2.4,8.9
42,2001-01-02 18:00:00,5.9,48.0,-4.3,2.0,0.0,0.0,0.0,0.0,3.0,1022.0,975.6,100.0,0.0,79.0,100.0,0.05,0.5,2.4,5.8,216.0,219.0,4.0,4.3,0.35,10.0,0.0,10.0,0.0,10.0,80.0,3.4,5.1,10.8,0.35,0.35,0.31,160.0,1.5,8.4
43,2001-01-02 19:00:00,4.6,54.0,-3.8,0.9,0.0,0.0,0.0,0.0,3.0,1022.5,975.9,100.0,0.0,78.0,100.0,0.02,0.4,2.2,5.9,223.0,226.0,3.8,3.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.1,10.8,0.35,0.35,0.31,135.0,0.8,8.1
44,2001-01-02 20:00:00,3.0,65.0,-2.9,-0.9,0.0,0.0,0.0,0.0,3.0,1022.9,976.0,92.0,0.0,1.0,91.0,0.02,0.3,2.7,4.7,234.0,234.0,3.8,2.8,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.1,10.8,0.35,0.35,0.31,65.0,0.1,7.6
45,2001-01-02 21:00:00,2.9,61.0,-3.8,-1.0,0.0,0.0,0.0,0.0,2.0,1023.7,976.8,67.0,0.0,0.0,67.0,0.02,0.3,2.4,4.2,272.0,248.0,3.4,2.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1,10.8,0.35,0.35,0.31,35.0,-0.2,7.0
46,2001-01-02 22:00:00,3.1,57.0,-4.6,-0.6,0.0,0.0,0.0,0.0,0.0,1023.8,976.9,0.0,0.0,0.0,0.0,0.02,0.3,1.8,3.6,311.0,257.0,2.9,1.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1,10.8,0.35,0.35,0.31,25.0,-0.3,6.5
47,2001-01-02 23:00:00,1.9,61.0,-4.9,-1.4,0.0,0.0,0.0,0.0,0.0,1024.5,977.4,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.0,343.0,250.0,2.4,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.1,10.8,0.35,0.35,0.31,15.0,-1.2,6.2
48,2001-01-03 00:00:00,0.5,65.0,-5.3,-2.6,0.0,0.0,0.0,0.0,0.0,1024.2,976.8,0.0,0.0,0.0,0.0,0.0,0.2,0.7,2.0,352.0,255.0,2.0,0.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.1,10.8,0.35,0.35,0.31,15.0,-2.2,6.1
49,2001-01-03 01:00:00,-0.8,69.0,-5.8,-4.2,0.0,0.0,0.0,0.0,0.0,1024.3,976.7,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.9,6.0,291.0,2.4,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.1,10.8,0.35,0.35,0.31,15.0,-3.1,6.0
50,2001-01-03 02:00:00,-2.1,73.0,-6.3,-5.6,0.0,0.0,0.0,0.0,0.0,1024.3,976.5,7.0,0.0,0.0,6.0,0.0,0.1,1.1,0.6,360.0,351.0,2.8,0.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.1,10.8,0.35,0.35,0.31,20.0,-4.1,5.9
51,2001-01-03 03:00:00,-1.7,69.0,-6.5,-5.3,0.0,0.0,0.0,0.0,0.0,1024.5,976.8,13.0,0.0,0.0,13.0,0.0,0.2,1.3,1.0,360.0,6.0,3.2,0.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.1,10.8,0.35,0.35,0.31,25.0,-3.9,6.0
52,2001-01-03 04:00:00,-1.6,68.0,-6.8,-5.3,0.0,0.0,0.0,0.0,0.0,1024.4,976.7,5.0,0.0,0.0,5.0,0.0,0.2,1.4,1.3,4.0,13.0,3.2,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.1,10.8,0.35,0.35,0.31,30.0,-3.9,6.1
53,2001-01-03 05:00:00,-2.1,68.0,-7.1,-5.8,0.0,0.0,0.0,0.0,0.0,1024.3,976.5,6.0,0.0,0.0,5.0,0.0,0.2,1.5,1.4,4.0,21.0,3.1,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.0,10.8,0.35,0.35,0.31,30.0,-4.4,6.2
54,2001-01-03 06:00:00,-2.7,70.0,-7.5,-6.4,0.0,0.0,0.0,0.0,0.0,1024.3,976.4,1.0,0.0,0.0,0.0,0.0,0.2,1.3,1.4,9.0,34.0,3.2,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.0,10.8,0.35,0.35,0.31,30.0,-4.9,6.5
55,2001-01-03 07:00:00,-3.0,69.0,-7.8,-6.9,0.0,0.0,0.0,0.0,2.0,1024.7,976.7,70.0,0.0,0.0,70.0,0.0,0.1,1.6,2.1,7.0,31.0,3.4,0.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.0,10.8,0.35,0.35,0.31,30.0,-5.2,6.7
56,2001-01-03 08:00:00,-3.0,68.0,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,1025.1,977.1,0.0,0.0,0.0,0.0,0.02,0.2,1.9,2.9,6.0,31.0,3.6,0.1,0.35,0.0,0.0,0.0,0.0,0.0,1.0,2.1,5.0,10.8,0.35,0.35,0.31,35.0,-5.2,6.8
57,2001-01-03 09:00:00,-0.8,65.0,-6.6,-5.1,0.0,0.0,0.0,0.0,0.0,1025.4,977.8,0.0,0.0,0.0,0.0,0.03,0.2,2.5,3.7,5.0,26.0,4.3,0.1,0.35,62.0,32.0,30.0,238.0,62.0,151.0,2.0,5.0,10.8,0.35,0.35,0.31,50.0,-3.4,6.9
58,2001-01-03 10:00:00,3.4,57.0,-4.2,-0.1,0.0,0.0,0.0,0.0,0.0,1025.6,978.7,2.0,0.0,0.0,2.0,0.08,0.3,1.7,3.3,21.0,33.0,4.5,0.3,0.35,221.0,137.0,84.0,501.0,221.0,387.0,2.0,5.0,10.8,0.35,0.35,0.31,105.0,-0.1,7.0
59,2001-01-03 11:00:00,6.2,44.0,-5.3,2.5,0.0,0.0,0.0,0.0,3.0,1025.5,979.0,96.0,0.0,0.0,96.0,0.15,0.5,1.6,2.2,43.0,47.0,4.5,0.5,0.35,352.0,222.0,130.0,547.0,352.0,574.0,1.9,5.0,10.8,0.35,0.35,0.31,290.0,1.4,7.1
60,2001-01-03 12:00:00,7.5,41.0,-4.9,3.7,0.0,0.0,0.0,0.0,3.0,1024.4,978.2,92.0,0.0,0.0,92.0,0.2,0.6,2.0,2.5,66.0,67.0,5.2,0.8,0.35,431.0,256.0,175.0,516.0,431.0,702.0,1.9,5.0,10.8,0.35,0.35,0.31,535.0,2.3,7.0
61,2001-01-03 13:00:00,8.5,40.0,-4.4,4.8,0.0,0.0,0.0,0.0,3.0,1022.8,976.8,95.0,0.0,0.0,94.0,0.22,0.7,2.0,2.5,70.0,72.0,5.8,1.3,0.35,481.0,298.0,183.0,554.0,481.0,761.0,1.9,5.0,10.8,0.35,0.35,0.31,715.0,3.0,7.0
62,2001-01-03 14:00:00,9.1,40.0,-4.0,5.4,0.0,0.0,0.0,0.0,3.0,1021.4,975.6,97.0,0.0,0.0,96.0,0.22,0.7,2.0,2.6,70.0,69.0,6.0,3.3,0.35,455.0,262.0,193.0,496.0,455.0,747.0,2.1,5.0,10.7,0.35,0.35,0.31,760.0,3.4,7.0
63,2001-01-03 15:00:00,9.5,40.0,-3.5,5.6,0.0,0.0,0.0,0.0,3.0,1020.6,974.9,90.0,0.0,0.0,90.0,0.2,0.7,2.4,3.0,62.0,63.0,5.7,4.7,0.34,411.0,269.0,142.0,576.0,411.0,661.0,2.3,5.0,10.7,0.35,0.35,0.31,740.0,3.8,7.1
64,2001-01-03 16:00:00,9.1,42.0,-3.0,5.2,0.0,0.0,0.0,0.0,3.0,1020.1,974.3,97.0,0.0,0.0,96.0,0.15,0.7,2.6,3.7,53.0,54.0,5.7,5.1,0.34,273.0,169.0,104.0,470.0,273.0,509.0,2.6,5.0,10.7,0.35,0.35,0.31,615.0,3.7,7.2
65,2001-01-03 17:00:00,7.7,50.0,-2.0,4.3,0.0,0.0,0.0,0.0,3.0,1020.0,974.0,97.0,0.0,0.0,96.0,0.07,0.5,1.9,4.5,35.0,43.0,5.1,4.6,0.34,126.0,66.0,60.0,310.0,126.0,301.0,2.7,5.0,10.7,0.35,0.35,0.31,270.0,3.2,7.3
66,2001-01-03 18:00:00,5.4,61.0,-1.6,1.5,0.0,0.0,0.0,0.0,3.0,1020.2,973.8,91.0,0.0,0.0,90.0,0.04,0.4,2.9,4.7,29.0,42.0,4.0,3.4,0.34,23.0,8.0,15.0,79.0,23.0,82.0,2.8,5.0,10.7,0.35,0.35,0.31,90.0,2.0,7.5
67,2001-01-03 19:00:00,4.7,56.0,-3.3,0.9,0.0,0.0,0.0,0.0,3.0,1020.6,974.1,88.0,0.0,0.0,88.0,0.02,0.4,2.4,4.7,15.0,35.0,4.1,1.8,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.0,10.7,0.35,0.35,0.31,60.0,1.0,7.7
68,2001-01-03 20:00:00,3.9,56.0,-4.0,0.2,0.0,0.0,0.0,0.0,2.0,1021.5,974.8,73.0,0.0,0.0,72.0,0.02,0.4,2.0,5.0,6.0,25.0,4.0,0.8,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.0,10.7,0.35,0.35,0.31,50.0,0.3,8.0
69,2001-01-03 21:00:00,3.2,57.0,-4.4,-0.6,0.0,0.0,0.0,0.0,0.0,1022.1,975.3,0.0,0.0,0.0,0.0,0.02,0.3,2.0,4.9,9.0,26.0,3.9,0.6,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.0,10.7,0.35,0.35,0.31,45.0,-0.3,8.3
70,2001-01-03 22:00:00,2.2,60.0,-4.8,-1.6,0.0,0.0,0.0,0.0,0.0,1022.1,975.1,0.0,0.0,0.0,0.0,0.01,0.3,2.0,4.8,18.0,33.0,3.8,0.5,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,10.7,0.35,0.35,0.31,45.0,-1.0,8.5
71,2001-01-03 23:00:00,1.0,64.0,-5.1,-2.8,0.0,0.0,0.0,0.0,0.0,1022.8,975.6,0.0,0.0,0.0,0.0,0.01,0.2,2.0,4.7,18.0,36.0,3.5,0.5,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.0,10.7,0.35,0.35,0.31,45.0,-1.8,8.6
72,2001-01-04 00:00:00,-0.2,69.0,-5.2,-4.0,0.0,0.0,0.0,0.0,0.0,1022.4,975.0,0.0,0.0,0.0,0.0,0.01,0.2,1.9,4.5,12.0,33.0,3.4,0.4,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.0,10.7,0.35,0.35,0.31,45.0,-2.6,8.7
73,2001-01-04 01:00:00,-0.9,72.0,-5.3,-4.7,0.0,0.0,0.0,0.0,0.0,1022.8,975.3,0.0,0.0,0.0,0.0,0.0,0.2,2.0,4.6,15.0,30.0,3.6,0.3,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.0,10.7,0.35,0.35,0.31,45.0,-3.0,9.0
74,2001-01-04 02:00:00,-1.3,73.0,-5.4,-5.2,0.0,0.0,0.0,0.0,0.0,1022.9,975.3,0.0,0.0,0.0,0.0,0.0,0.1,2.1,4.9,17.0,32.0,3.8,0.3,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.0,10.7,0.35,0.35,0.31,50.0,-3.3,9.2
